HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Correction,Input.Original,Answer.Q1Answer,Approve,Reject
3VZYA8PITORJBX7SH0L77QFK4G705S,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3WS1NTTKEZ5E0EXBDF3HHM1EW69F0D,A2VPAI1545GXWC,Submitted,Mon May 29 10:47:22 PDT 2017,Mon May 29 10:47:25 PDT 2017,Thu Jun 08 10:47:25 PDT 2017,,,,3,0% (0/0),0% (0/0),0% (0/0),Rising in life expectancy results in fewer workforce positions available,Rising life expectancies result in fewer workforces available,Yes,,
3G5RUKN2ECW5XG1BLW0MUIGZY519N3,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3C8HJ7UOP8NH89VI3WKMIBO9BE4ZMW,A3DFL72CC0P7UE,Submitted,Mon May 29 10:47:58 PDT 2017,Mon May 29 10:48:11 PDT 2017,Thu Jun 08 10:48:11 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),More relatives know her problem and so the information channel is widened,More people relatives know her problem more information channel is provided,Yes,,
3G5RUKN2ECW5XG1BLW0MUIGZY519N3,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3OS4RQUCRA8FK10LBV0613XXNA4FBX,A2WVQU5SGS2FBU,Submitted,Mon May 29 10:39:25 PDT 2017,Mon May 29 10:39:57 PDT 2017,Thu Jun 08 10:39:57 PDT 2017,,,,32,0% (0/0),0% (0/0),0% (0/0),More relatives know her problem and so the information channel is widened,More people relatives know her problem more information channel is provided,Yes,,
3G5RUKN2ECW5XG1BLW0MUIGZY519N3,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3SNVL38CI5L9ASK5Q6NYS0VKDRJCK1,AOHLJ70JAIZTB,Submitted,Mon May 29 10:26:22 PDT 2017,Mon May 29 10:26:36 PDT 2017,Thu Jun 08 10:26:36 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),More relatives know her problem and so the information channel is widened,More people relatives know her problem more information channel is provided,Yes,,
3IV1AEQ4DR690LRG162G1F475FEJ8K,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3J88R45B2HRYOHSGUUOT2U2T8JJPXN,A2F8YFFRKK14QD,Submitted,Mon May 29 10:54:54 PDT 2017,Mon May 29 10:55:03 PDT 2017,Thu Jun 08 10:55:03 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer workers available,Rising life expectancies result in fewer workforces available,No,,
3IV1AEQ4DR690LRG162G1F475FEJ8K,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3PB5A5BD0WZYWPTQ9YU8EMBD5ZH7G6,A1O4TRWZO664V3,Submitted,Mon May 29 10:53:59 PDT 2017,Mon May 29 11:05:02 PDT 2017,Thu Jun 08 11:05:02 PDT 2017,,,,663,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer workers available,Rising life expectancies result in fewer workforces available,Yes,,
3IV1AEQ4DR690LRG162G1F475FEJ8K,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3R2UR8A0IB9G3HGFFUBEDUX3YEMOX4,A36TE52PSYAAD6,Submitted,Mon May 29 10:50:39 PDT 2017,Mon May 29 10:50:51 PDT 2017,Thu Jun 08 10:50:51 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in fewer workers available,Rising life expectancies result in fewer workforces available,No,,
3Z8UJEJOCZ6YTC813DG7L4ITTOB39I,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,35K3O9HUAC6DR4C5LM2W2B3IQ7LEF0,A1KUAL8PN2X8PK,Submitted,Mon May 29 10:53:24 PDT 2017,Mon May 29 10:53:42 PDT 2017,Thu Jun 08 10:53:42 PDT 2017,,,,18,100% (5/5),0% (0/0),0% (0/0),The concurrent result is an increasing size in population,The concurrent result is increasing size of population,Yes,,
3Z8UJEJOCZ6YTC813DG7L4ITTOB39I,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3OHYZ19UGDY4748M4KJ0TMM5XTFOA2,A2B6WQG0A9CKXQ,Submitted,Mon May 29 10:58:47 PDT 2017,Mon May 29 10:58:51 PDT 2017,Thu Jun 08 10:58:51 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),The concurrent result is an increasing size in population,The concurrent result is increasing size of population,Yes,,
3Z8UJEJOCZ6YTC813DG7L4ITTOB39I,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3VA45EW49OG8DGVM81Q7ILT2TZ9O1E,A1VJAKNGJPT0M3,Submitted,Mon May 29 10:58:16 PDT 2017,Mon May 29 10:58:24 PDT 2017,Thu Jun 08 10:58:24 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),The concurrent result is an increasing size in population,The concurrent result is increasing size of population,Yes,,
3ZLW647WALONTSN2I41SBHAFNI023O,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3G0WWMR1UWDECZFRS1G94X15B1RQNR,A36TE52PSYAAD6,Submitted,Mon May 29 10:40:36 PDT 2017,Mon May 29 10:40:44 PDT 2017,Thu Jun 08 10:40:44 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Firstly what disease a person may have is private information and belongs to that person,Firstly someone having what kinds of disease belongs to his or her privacy,Yes,,
3ZLW647WALONTSN2I41SBHAFNI023O,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3PWWM24LHTRCH9Q2KO1PQID760F828,A3PM2X0EKG7L8W,Submitted,Mon May 29 10:41:31 PDT 2017,Mon May 29 10:41:42 PDT 2017,Thu Jun 08 10:41:42 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Firstly what disease a person may have is private information and belongs to that person,Firstly someone having what kinds of disease belongs to his or her privacy,Yes,,
3ZLW647WALONTSN2I41SBHAFNI023O,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3YT88D1N09RLXSOMXDCXZXRQ7E93KX,A53VYIFCCASOA,Submitted,Mon May 29 10:41:31 PDT 2017,Mon May 29 10:41:52 PDT 2017,Thu Jun 08 10:41:52 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),Firstly what disease a person may have is private information and belongs to that person,Firstly someone having what kinds of disease belongs to his or her privacy,Yes,,
3U18MJKL1UF7VE8EXGADW8H74Q4CNN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3483FV8BEFCPDV7ER94R64HG05N26E,A2YO837C0O1E91,Submitted,Mon May 29 10:29:21 PDT 2017,Mon May 29 10:29:49 PDT 2017,Thu Jun 08 10:29:49 PDT 2017,,,,28,0% (0/0),0% (0/0),0% (0/0),Relatives may also be more prone to similar diseases,Other relatives may have the same possibilities to have such kind of disease,No,,
3U18MJKL1UF7VE8EXGADW8H74Q4CNN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,36H9ULYP63NL2KYXZNDNZRGAVFDJFM,A3PM2X0EKG7L8W,Submitted,Mon May 29 10:39:09 PDT 2017,Mon May 29 10:39:24 PDT 2017,Thu Jun 08 10:39:24 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),Relatives may also be more prone to similar diseases,Other relatives may have the same possibilities to have such kind of disease,Yes,,
3U18MJKL1UF7VE8EXGADW8H74Q4CNN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3HVVDCPGTFLLGEBXG7JFQIAZZSTYT2,A53VYIFCCASOA,Submitted,Mon May 29 10:37:36 PDT 2017,Mon May 29 10:38:16 PDT 2017,Thu Jun 08 10:38:16 PDT 2017,,,,40,0% (0/0),0% (0/0),0% (0/0),Relatives may also be more prone to similar diseases,Other relatives may have the same possibilities to have such kind of disease,Yes,,
32K26U12DNHU8BN1Z3RFQVT2BTIVDN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3DH6GAKTYZIH2QKWMZ8XC6BGKOJYZM,A36TE52PSYAAD6,Submitted,Mon May 29 10:53:56 PDT 2017,Mon May 29 10:54:03 PDT 2017,Thu Jun 08 10:54:03 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),However as life expectancy rises some social challenges will occur,However as life expectancy rises some social challenges occurred as well,Yes,,
32K26U12DNHU8BN1Z3RFQVT2BTIVDN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3SKRO2GZ72KPNPA7A9YEB4CT9U0K1R,A340UGIDGIF4W6,Submitted,Mon May 29 11:00:53 PDT 2017,Mon May 29 11:00:59 PDT 2017,Thu Jun 08 11:00:59 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),However as life expectancy rises some social challenges will occur,However as life expectancy rises some social challenges occurred as well,Yes,,
32K26U12DNHU8BN1Z3RFQVT2BTIVDN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3TAYZSBPLM1U0T5BYM7U79D8IUPS2V,A2F8YFFRKK14QD,Submitted,Mon May 29 10:54:31 PDT 2017,Mon May 29 10:54:40 PDT 2017,Thu Jun 08 10:54:40 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),However as life expectancy rises some social challenges will occur,However as life expectancy rises some social challenges occurred as well,Yes,,
3R15W654VDML1FFCQLVT3L2Z3A5QL4,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,30BUDKLTXEOLP7JGFAPNGZC51D75E8,AP4FDDWBJW47O,Submitted,Mon May 29 10:52:00 PDT 2017,Mon May 29 10:52:08 PDT 2017,Thu Jun 08 10:52:08 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),To summary we respect every life also help people to live longer To summarize we respect every life we also help people to live longer,To summary we respect every life also help people to live longer,No,,
3R15W654VDML1FFCQLVT3L2Z3A5QL4,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3O7L7BFSHFIX1VEVMU8H58GA6ZCIEU,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:51:15 PDT 2017,Mon May 29 10:51:24 PDT 2017,Thu Jun 08 10:51:24 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),To summary we respect every life also help people to live longer To summarize we respect every life we also help people to live longer,To summary we respect every life also help people to live longer,No,,
3R15W654VDML1FFCQLVT3L2Z3A5QL4,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3OE22WJIGJHR7PZ0P2SVISTZJXNUQQ,A2SY2N44N1RWVA,Submitted,Mon May 29 10:51:28 PDT 2017,Mon May 29 10:51:37 PDT 2017,Thu Jun 08 10:51:37 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),To summary we respect every life also help people to live longer To summarize we respect every life we also help people to live longer,To summary we respect every life also help people to live longer,Yes,,
3Y3N5A7N4G2EGZOJH7D2GKKQ2OCMY5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,37M28K1J0R6Q6THPO7RVLQ5JYZ3JAC,A340UGIDGIF4W6,Submitted,Mon May 29 10:49:24 PDT 2017,Mon May 29 10:49:30 PDT 2017,Thu Jun 08 10:49:30 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Healthcare has by far been expensive to carry out,Health caring by far has been expensive to carry out,Yes,,
3Y3N5A7N4G2EGZOJH7D2GKKQ2OCMY5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,38JBBYETQP33TOFG156DB76R1HDE4D,AGZ0AYHOWBYJ6,Submitted,Mon May 29 10:56:20 PDT 2017,Mon May 29 10:56:31 PDT 2017,Thu Jun 08 10:56:31 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Healthcare has by far been expensive to carry out,Health caring by far has been expensive to carry out,Yes,,
3Y3N5A7N4G2EGZOJH7D2GKKQ2OCMY5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,3QY7M81QH8F3YBP9ZPFNCE36CGX7K8,A2WVQU5SGS2FBU,Submitted,Mon May 29 10:50:49 PDT 2017,Mon May 29 10:51:02 PDT 2017,Thu Jun 08 10:51:02 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Healthcare has by far been expensive to carry out,Health caring by far has been expensive to carry out,Yes,,
31ANT7FQN8VUMXDOF8SSDIE1QX9H5B,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,35H6S234SBTHCSQ19S6P4BKSKFE65J,A3PM2X0EKG7L8W,Submitted,Mon May 29 10:32:37 PDT 2017,Mon May 29 10:32:51 PDT 2017,Thu Jun 08 10:32:51 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),Every country should try to maintain an age balanced population,Therefore every country should try to maintain both young and old generation balanced,Yes,,
31ANT7FQN8VUMXDOF8SSDIE1QX9H5B,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3D4CH1LGEBM2A8HJOVSSSI2J0P39GI,A2AW5504I3KKSG,Submitted,Mon May 29 10:45:19 PDT 2017,Mon May 29 10:45:27 PDT 2017,Thu Jun 08 10:45:27 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Every country should try to maintain an age balanced population,Therefore every country should try to maintain both young and old generation balanced,Yes,,
31ANT7FQN8VUMXDOF8SSDIE1QX9H5B,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3PWWM24LHTRCH9Q2KO1PQID760D280,A3BJNFU4T7RU11,Submitted,Mon May 29 10:29:25 PDT 2017,Mon May 29 10:30:28 PDT 2017,Thu Jun 08 10:30:28 PDT 2017,,,,63,0% (0/0),0% (0/0),0% (0/0),Every country should try to maintain an age balanced population,Therefore every country should try to maintain both young and old generation balanced,Yes,,
3ABAOCJ4R8X57XXXQXW83YHO3FVQM6,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,31EUONYN2WWOZSBKFFAWP90II3GVOA,A2653BIPJKEMRK,Submitted,Mon May 29 10:58:28 PDT 2017,Mon May 29 10:58:43 PDT 2017,Thu Jun 08 10:58:43 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain a balance between young and old,Therefore every country should try to maintain both young and old generation balanced,Yes,,
3ABAOCJ4R8X57XXXQXW83YHO3FVQM6,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3PPTZCWALRD8TOTAVPR3ZK8ELF3ZQL,A2B6WQG0A9CKXQ,Submitted,Mon May 29 10:54:35 PDT 2017,Mon May 29 10:55:30 PDT 2017,Thu Jun 08 10:55:30 PDT 2017,,,,55,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain a balance between young and old,Therefore every country should try to maintain both young and old generation balanced,Yes,,
3ABAOCJ4R8X57XXXQXW83YHO3FVQM6,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3PZDLQMM0UEETCGF10HUS49QWR5C2N,A28GPUNV6SBO3W,Submitted,Mon May 29 10:59:45 PDT 2017,Mon May 29 10:59:54 PDT 2017,Thu Jun 08 10:59:54 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain a balance between young and old,Therefore every country should try to maintain both young and old generation balanced,Yes,,
3EQVJH0T40EW7ZOEG4AQGYKF60VHT2,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,388U7OUMF8UB342K4A3BYBFXZUIR0I,A340UGIDGIF4W6,Submitted,Mon May 29 10:38:59 PDT 2017,Mon May 29 10:39:25 PDT 2017,Thu Jun 08 10:39:25 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),Rising life expectancy results in fewer jobs being available,Rising life expectancies result in fewer workforces available,Yes,,
3EQVJH0T40EW7ZOEG4AQGYKF60VHT2,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3DL65MZB8E86OSSVUKCVU5IFTUOECK,A2HG1N3BVQO6I,Submitted,Mon May 29 10:33:28 PDT 2017,Mon May 29 10:33:40 PDT 2017,Thu Jun 08 10:33:40 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Rising life expectancy results in fewer jobs being available,Rising life expectancies result in fewer workforces available,Yes,,
3EQVJH0T40EW7ZOEG4AQGYKF60VHT2,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3EF8EXOTT2OUC54PSOY2APCGU5TJ1K,A3BP890CXV4UMN,Submitted,Mon May 29 10:33:44 PDT 2017,Mon May 29 10:33:58 PDT 2017,Thu Jun 08 10:33:58 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),Rising life expectancy results in fewer jobs being available,Rising life expectancies result in fewer workforces available,No,,
3ZRKL6Z1E8WHS3GO7YNILTCSPH4GSD,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,31Z0PCVWUL821UFWTYTFD5Q2VTO7TE,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:48:31 PDT 2017,Mon May 29 10:48:47 PDT 2017,Thu Jun 08 10:48:47 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),Privacy this is the word that is popular in the last few decades,Privacy this is the word that popular in these few decades,No,,
3ZRKL6Z1E8WHS3GO7YNILTCSPH4GSD,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:39 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:39 PDT 2017,,,3J2UYBXQQM5IHL40CM0DNGO1378603,A340UGIDGIF4W6,Submitted,Mon May 29 10:52:40 PDT 2017,Mon May 29 10:52:48 PDT 2017,Thu Jun 08 10:52:48 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Privacy this is the word that is popular in the last few decades,Privacy this is the word that popular in these few decades,Yes,,
